"game_date","game_time_start","away_team","away_points","home_team","home_points","season","game_code","home_rpm","away_rpm"
"2014-02-26","7:00p","Orlando Magic",101,"Philadelphia 76ers",90,2014,"201402260PHI",-3.05600972222222,-1.59088611111111
"2014-02-26","10:00p","Brooklyn Nets",80,"Portland Trail Blazers",124,2014,"201402260POR",-0.805970138888889,-0.310990277777778
"2014-02-26","8:30p","Detroit Pistons",110,"San Antonio Spurs",120,2014,"201402260SAS",2.34074027777778,-0.739090277777778
"2014-02-26","9:00p","Phoenix Suns",86,"Utah Jazz",109,2014,"201402260UTA",-1.57129513888889,-1.15469722222222
"2014-02-27","10:30p","Brooklyn Nets",112,"Denver Nuggets",89,2014,"201402270DEN",-2.03007222222222,-0.200819444444444
"2014-02-27","7:00p","Milwaukee Bucks",96,"Indiana Pacers",101,2014,"201402270IND",1.03615486111111,-1.90620486111111
"2014-02-27","8:00p","New York Knicks",82,"Miami Heat",108,2014,"201402270MIA",1.59580138888889,0.454496527777778
"2014-02-27","7:00p","Washington Wizards",134,"Toronto Raptors",129,2014,"201402270TOR",0.957400529100529,0.542765079365079
"2014-02-28","7:30p","Utah Jazz",79,"Cleveland Cavaliers",99,2014,"201402280CLE",-1.12917986111111,-1.58609375
"2014-02-28","8:30p","Chicago Bulls",100,"Dallas Mavericks",91,2014,"201402280DAL",1.18006944444444,1.17022569444444
"2014-02-28","10:30p","Sacramento Kings",122,"Los Angeles Lakers",126,2014,"201402280LAL",-2.22815763888889,-0.857752083333333
"2014-02-28","8:00p","Golden State Warriors",126,"New York Knicks",103,2014,"201402280NYK",0.416228472222222,1.24144305555556
"2014-02-28","8:00p","Memphis Grizzlies",107,"Oklahoma City Thunder",113,2014,"201402280OKC",2.31324930555556,0.989615972222222
"2014-02-28","10:30p","New Orleans Pelicans",104,"Phoenix Suns",116,2014,"201402280PHO",0.195890277777778,-1.51497916666667
"2014-02-28","8:30p","Charlotte Bobcats",82,"San Antonio Spurs",92,2014,"201402280SAS",2.57284583333333,-0.460545833333333
"2014-03-01","8:00p","Indiana Pacers",102,"Boston Celtics",97,2014,"201403010BOS",-1.55445625,0.191226388888889
"2014-03-01","8:00p","Detroit Pistons",110,"Houston Rockets",118,2014,"201403010HOU",1.18146319444444,-0.808074305555556
"2014-03-01","10:30p","New Orleans Pelicans",76,"Los Angeles Clippers",108,2014,"201403010LAC",1.52078125,-1.90158333333333
"2014-03-01","9:00p","Cleveland Cavaliers",96,"Memphis Grizzlies",110,2014,"201403010MEM",1.65410347222222,-1.13068263888889
"2014-03-01","7:30p","Orlando Magic",98,"Miami Heat",112,2014,"201403010MIA",0.976705555555555,-1.91355277777778
"2014-03-01","8:30p","Brooklyn Nets",107,"Milwaukee Bucks",98,2014,"201403010MIL",-2.10328472222222,0.514300694444444
"2014-03-01","7:30p","Washington Wizards",122,"Philadelphia 76ers",103,2014,"201403010PHI",-2.97432708333333,0.138346527777778
"2014-03-01","10:00p","Denver Nuggets",96,"Portland Trail Blazers",102,2014,"201403010POR",0.349065972222222,-1.34442361111111
"2014-03-01","10:00p","Minnesota Timberwolves",108,"Sacramento Kings",97,2014,"201403010SAC",-0.381142361111111,1.12805138888889
"2014-03-02","1:00p","New York Knicks",90,"Chicago Bulls",109,2014,"201403020CHI",0.704707638888889,0.859022916666667
"2014-03-02","6:00p","Utah Jazz",91,"Indiana Pacers",94,2014,"201403020IND",0.301275,-1.51200416666667
"2014-03-02","7:00p","Charlotte Bobcats",99,"Oklahoma City Thunder",116,2014,"201403020OKC",1.90476041666667,-0.379295138888889
"2014-03-02","6:00p","Philadelphia 76ers",81,"Orlando Magic",92,2014,"201403020ORL",-2.08406736111111,-2.67861111111111
"2014-03-02","8:00p","Atlanta Hawks",120,"Phoenix Suns",129,2014,"201403020PHO",0.2406125,-0.650265972222222
"2014-03-02","7:00p","Dallas Mavericks",106,"San Antonio Spurs",112,2014,"201403020SAS",3.07249097222222,1.28168333333333
"2014-03-02","4:00p","Golden State Warriors",98,"Toronto Raptors",104,2014,"201403020TOR",0.860822916666667,2.36712986111111
"2014-03-03","7:30p","Chicago Bulls",80,"Brooklyn Nets",96,2014,"201403030BRK",0.552759722222222,0.498391666666667
"2014-03-03","9:00p","Minnesota Timberwolves",132,"Denver Nuggets",128,2014,"201403030DEN",-0.629578472222222,0.829426388888889
"2014-03-03","7:30p","New York Knicks",85,"Detroit Pistons",96,2014,"201403030DET",-0.706818055555556,0.743909027777778
"2014-03-03","7:30p","Charlotte Bobcats",107,"Miami Heat",124,2014,"201403030MIA",1.51643472222222,-0.2093375
"2014-03-03","8:00p","Utah Jazz",88,"Milwaukee Bucks",114,2014,"201403030MIL",-1.73385138888889,-1.81991597222222
"2014-03-03","10:00p","Los Angeles Lakers",107,"Portland Trail Blazers",106,2014,"201403030POR",0.693842361111111,-2.29208819444444
"2014-03-03","10:00p","New Orleans Pelicans",89,"Sacramento Kings",96,2014,"201403030SAC",-0.574134722222222,-1.62749166666667
"2014-03-03","7:00p","Memphis Grizzlies",110,"Washington Wizards",104,2014,"201403030WAS",0.462640277777778,1.41927013888889
"2014-03-04","7:00p","San Antonio Spurs",122,"Cleveland Cavaliers",101,2014,"201403040CLE",-1.01236041666667,2.61472361111111
"2014-03-04","8:00p","Miami Heat",103,"Houston Rockets",106,2014,"201403040HOU",1.71298958333333,1.59834305555556
"2014-03-04","7:00p","Golden State Warriors",98,"Indiana Pacers",96,2014,"201403040IND",1.24372013888889,1.70732361111111
"2014-03-04","10:30p","New Orleans Pelicans",132,"Los Angeles Lakers",125,2014,"201403040LAL",-2.22451527777778,-1.57939583333333
"2014-03-04","8:00p","Philadelphia 76ers",92,"Oklahoma City Thunder",125,2014,"201403040OKC",1.16119513888889,-3.14660555555556
"2014-03-04","9:00p","Los Angeles Clippers",104,"Phoenix Suns",96,2014,"201403040PHO",0.2135875,2.38052986111111
"2014-03-05","7:30p","Golden State Warriors",108,"Boston Celtics",88,2014,"201403050BOS",-1.48343263888889,1.02390833333333
"2014-03-05","7:30p","Memphis Grizzlies",94,"Brooklyn Nets",103,2014,"201403050BRK",0.0893451388888889,0.308771527777778
"2014-03-05","7:00p","Indiana Pacers",87,"Charlotte Bobcats",109,2014,"201403050CHA",-0.112151388888889,0.473666666666667
"2014-03-05","8:00p","Dallas Mavericks",110,"Denver Nuggets",115,2014,"201403050DEN",-0.630739583333333,1.33631319444444
"2014-03-05","7:30p","Chicago Bulls",105,"Detroit Pistons",94,2014,"201403050DET",-0.563668055555556,1.07503541666667
"2014-03-05","8:00p","Sacramento Kings",116,"Milwaukee Bucks",102,2014,"201403050MIL",-1.95444166666667,-0.580307638888889
"2014-03-05","8:00p","New York Knicks",118,"Minnesota Timberwolves",106,2014,"201403050MIN",0.988648611111111,0.793123611111111
"2014-03-05","7:00p","Houston Rockets",101,"Orlando Magic",89,2014,"201403050ORL",-2.56369097222222,1.56845347222222
"2014-03-05","10:30p","Atlanta Hawks",78,"Portland Trail Blazers",102,2014,"201403050POR",-0.0218027777777778,-1.34266597222222
"2014-03-05","7:00p","Utah Jazz",91,"Washington Wizards",104,2014,"201403050WAS",0.370872222222222,-1.42204166666667
"2014-03-06","10:30p","Los Angeles Clippers",142,"Los Angeles Lakers",94,2014,"201403060LAL",-2.22150347222222,1.37546597222222
"2014-03-06","9:00p","Oklahoma City Thunder",122,"Phoenix Suns",128,2014,"201403060PHO",0.244284722222222,1.98516180555556
"2014-03-06","8:00p","Miami Heat",87,"San Antonio Spurs",111,2014,"201403060SAS",2.74792430555556,1.80851805555556
"2014-03-07","7:30p","Brooklyn Nets",84,"Boston Celtics",91,2014,"201403070BOS",-1.62965069444444,0.562658333333333
"2014-03-07","7:00p","Cleveland Cavaliers",92,"Charlotte Bobcats",101,2014,"201403070CHA",0.167836805555556,-0.895077777777778
"2014-03-07","7:00p","Memphis Grizzlies",85,"Chicago Bulls",77,2014,"201403070CHI",0.726065277777778,1.37204652777778
"2014-03-07","8:30p","Portland Trail Blazers",98,"Dallas Mavericks",103,2014,"201403070DAL",1.49272083333333,0.798886111111111
"2014-03-07","9:00p","Los Angeles Lakers",126,"Denver Nuggets",134,2014,"201403070DEN",-0.378644444444445,-1.60218125
"2014-03-07","10:30p","Atlanta Hawks",97,"Golden State Warriors",111,2014,"201403070GSW",1.33213541666667,-0.732396527777778
"2014-03-07","9:30p","Indiana Pacers",86,"Houston Rockets",112,2014,"201403070HOU",1.25099652777778,0.127377777777778
"2014-03-07","8:00p","Detroit Pistons",101,"Minnesota Timberwolves",114,2014,"201403070MIN",1.169675,-1.07353680555556
"2014-03-07","8:00p","Milwaukee Bucks",104,"New Orleans Pelicans",112,2014,"201403070NOP",-1.46304930555556,-2.05505347222222
"2014-03-07","7:30p","Utah Jazz",81,"New York Knicks",108,2014,"201403070NYK",0.434916666666667,-1.58696944444444
"2014-03-07","7:00p","Sacramento Kings",87,"Toronto Raptors",99,2014,"201403070TOR",0.692159027777778,-0.693720138888889
"2014-03-08","7:30p","New York Knicks",107,"Cleveland Cavaliers",97,2014,"201403080CLE",-1.12142013888889,0.846613194444444
"2014-03-08","10:30p","Atlanta Hawks",108,"Los Angeles Clippers",109,2014,"201403080LAC",2.34407083333333,0.2854625
"2014-03-08","8:00p","Charlotte Bobcats",89,"Memphis Grizzlies",111,2014,"201403080MEM",0.995625,-0.657815972222222
"2014-03-08","9:00p","Washington Wizards",114,"Milwaukee Bucks",107,2014,"201403080MIL",-1.58733194444444,0.374580555555556
"2014-03-08","7:30p","Utah Jazz",104,"Philadelphia 76ers",92,2014,"201403080PHI",-2.75490833333333,-1.47850763888889
"2014-03-08","8:30p","Orlando Magic",112,"San Antonio Spurs",121,2014,"201403080SAS",3.00001111111111,-2.11012708333333
"2014-03-09","6:00p","Detroit Pistons",111,"Boston Celtics",118,2014,"201403090BOS",-1.59318055555556,-0.821648611111111
"2014-03-09","6:00p","Sacramento Kings",89,"Brooklyn Nets",104,2014,"201403090BRK",-0.340022222222222,-0.704871527777778
"2014-03-09","1:00p","Miami Heat",88,"Chicago Bulls",95,2014,"201403090CHI",0.47595534591195,2.3612251572327
"2014-03-09","7:30p","Indiana Pacers",94,"Dallas Mavericks",105,2014,"201403090DAL",1.35245902777778,0.760470833333333
"2014-03-09","9:00p","Phoenix Suns",107,"Golden State Warriors",113,2014,"201403090GSW",2.06407013888889,0.341097916666667
"2014-03-09","7:00p","Portland Trail Blazers",113,"Houston Rockets",118,2014,"201403090HOU",2.00166603773585,0.895305660377358
"2014-03-09","3:30p","Oklahoma City Thunder",110,"Los Angeles Lakers",114,2014,"201403090LAL",-1.54117638888889,2.08422430555556
"2014-03-09","7:00p","Toronto Raptors",111,"Minnesota Timberwolves",104,2014,"201403090MIN",1.32427638888889,0.797201388888889
"2014-03-09","6:00p","Denver Nuggets",107,"New Orleans Pelicans",111,2014,"201403090NOP",-1.51336100628931,-0.496079874213837
"2014-03-10","7:30p","Toronto Raptors",97,"Brooklyn Nets",101,2014,"201403100BRK",0.220694444444444,0.605226388888889
"2014-03-10","7:00p","Denver Nuggets",98,"Charlotte Bobcats",105,2014,"201403100CHA",-0.0337097222222222,-0.707248611111111
"2014-03-10","10:30p","Phoenix Suns",105,"Los Angeles Clippers",112,2014,"201403100LAC",2.29326111111111,0.45259375
"2014-03-10","7:30p","Washington Wizards",90,"Miami Heat",99,2014,"201403100MIA",1.90894027777778,0.426423611111111
"2014-03-10","8:00p","Orlando Magic",98,"Milwaukee Bucks",105,2014,"201403100MIL",-2.08830208333333,-1.93955069444444
"2014-03-10","7:30p","Philadelphia 76ers",110,"New York Knicks",123,2014,"201403100NYK",-0.190240277777778,-2.68115347222222
"2014-03-10","9:00p","Atlanta Hawks",112,"Utah Jazz",110,2014,"201403100UTA",-1.46695069444444,-0.0186416666666668
"2014-03-11","8:00p","San Antonio Spurs",104,"Chicago Bulls",96,2014,"201403110CHI",-0.276571527777778,2.23633888888889
"2014-03-11","7:30p","Sacramento Kings",89,"Detroit Pistons",99,2014,"201403110DET",-0.964903472222222,-0.649120833333333
"2014-03-11","10:30p","Dallas Mavericks",85,"Golden State Warriors",108,2014,"201403110GSW",1.15684305555556,0.68156875
"2014-03-11","7:00p","Boston Celtics",83,"Indiana Pacers",94,2014,"201403110IND",0.642727083333334,-1.44871944444444
"2014-03-11","8:00p","Portland Trail Blazers",99,"Memphis Grizzlies",109,2014,"201403110MEM",1.41450555555556,0.803802083333333
"2014-03-11","8:00p","Milwaukee Bucks",101,"Minnesota Timberwolves",112,2014,"201403110MIN",1.16326597222222,-1.94539097222222
"2014-03-11","8:00p","Houston Rockets",98,"Oklahoma City Thunder",106,2014,"201403110OKC",1.54689652777778,1.74627013888889
"2014-03-12","7:30p","New York Knicks",116,"Boston Celtics",92,2014,"201403120BOS",-1.71838472222222,0.480917361111111
"2014-03-12","10:30p","Golden State Warriors",98,"Los Angeles Clippers",111,2014,"201403120LAC",2.53884305555556,1.96060138888889
"2014-03-12","7:00p","Brooklyn Nets",96,"Miami Heat",95,2014,"201403120MIA",2.52251388888889,0.292747222222222
"2014-03-12","8:00p","Memphis Grizzlies",90,"New Orleans Pelicans",88,2014,"201403120NOP",-0.999693055555555,1.30855416666667
"2014-03-12","7:00p","Denver Nuggets",120,"Orlando Magic",112,2014,"201403120ORL",-1.48192083333333,-0.675945138888889
"2014-03-12","7:00p","Sacramento Kings",115,"Philadelphia 76ers",98,2014,"201403120PHI",-2.66974652777778,-0.673993055555555
"2014-03-12","10:00p","Cleveland Cavaliers",110,"Phoenix Suns",101,2014,"201403120PHO",1.43252152777778,-0.514040277777778
"2014-03-12","9:30p","Portland Trail Blazers",90,"San Antonio Spurs",103,2014,"201403120SAS",2.65920347222222,0.504398611111111
"2014-03-12","7:00p","Detroit Pistons",87,"Toronto Raptors",101,2014,"201403120TOR",0.626947916666667,-0.874106944444444
"2014-03-12","9:00p","Dallas Mavericks",108,"Utah Jazz",101,2014,"201403120UTA",-1.55120208333333,1.10932152777778
"2014-03-12","7:00p","Charlotte Bobcats",98,"Washington Wizards",85,2014,"201403120WAS",0.438339583333333,0.0873187500000001
"2014-03-13","7:30p","Milwaukee Bucks",97,"Atlanta Hawks",102,2014,"201403130ATL",0.151930555555555,-1.84982430555556
"2014-03-13","7:00p","Houston Rockets",87,"Chicago Bulls",111,2014,"201403130CHI",0.0646597222222222,1.06776041666667
"2014-03-13","9:30p","Los Angeles Lakers",102,"Oklahoma City Thunder",131,2014,"201403130OKC",1.22488194444444,-1.97095069444444
"2014-03-14","7:30p","Phoenix Suns",87,"Boston Celtics",80,2014,"201403140BOS",-1.21385138888889,1.09684375
"2014-03-14","7:00p","Minnesota Timberwolves",93,"Charlotte Bobcats",105,2014,"201403140CHA",-0.604570833333333,0.760833333333333
"2014-03-14","10:30p","Cleveland Cavaliers",103,"Golden State Warriors",94,2014,"201403140GSW",1.74824444444444,-0.265870138888889
"2014-03-14","7:30p","Denver Nuggets",111,"Miami Heat",107,2014,"201403140MIA",2.36190555555556,-0.520538194444444
"2014-03-14","8:00p","Portland Trail Blazers",111,"New Orleans Pelicans",103,2014,"201403140NOP",-1.33911527777778,-0.1078875
"2014-03-14","7:00p","Washington Wizards",105,"Orlando Magic",101,2014,"201403140ORL",-1.55657987421384,0.479752830188679
"2014-03-14","7:00p","Indiana Pacers",101,"Philadelphia 76ers",94,2014,"201403140PHI",-2.98653472222222,1.16102361111111
"2014-03-14","8:30p","Los Angeles Lakers",85,"San Antonio Spurs",119,2014,"201403140SAS",1.63164236111111,-1.82709027777778
"2014-03-14","7:00p","Memphis Grizzlies",86,"Toronto Raptors",99,2014,"201403140TOR",0.866936805555556,1.17329375
"2014-03-14","9:00p","Los Angeles Clippers",96,"Utah Jazz",87,2014,"201403140UTA",-1.94688819444444,2.29888819444444
"2014-03-15","7:30p","Denver Nuggets",92,"Atlanta Hawks",97,2014,"201403150ATL",0.600818055555555,-0.855314583333334
"2014-03-15","8:00p","Sacramento Kings",87,"Chicago Bulls",94,2014,"201403150CHI",0.993200694444444,-0.655720833333333
"2014-03-15","7:30p","Indiana Pacers",112,"Detroit Pistons",104,2014,"201403150DET",-1.08798867924528,0.88222641509434
"2014-03-15","12:00a","Milwaukee Bucks",94,"New York Knicks",115,2014,"201403150NYK",0.178320138888889,-1.60947569444444
"2014-03-15","7:30p","Memphis Grizzlies",103,"Philadelphia 76ers",77,2014,"201403150PHI",-3.08344652777778,0.678194444444444
"2014-03-15","7:00p","Brooklyn Nets",94,"Washington Wizards",101,2014,"201403150WAS",0.181738888888889,0.319597222222222
"2014-03-16","9:30p","Cleveland Cavaliers",80,"Los Angeles Clippers",102,2014,"201403160LAC",2.07846527777778,-0.395904166666667
"2014-03-16","3:30p","Houston Rockets",104,"Miami Heat",113,2014,"201403160MIA",2.30429583333333,2.01891666666667
"2014-03-16","1:00p","Charlotte Bobcats",101,"Milwaukee Bucks",92,2014,"201403160MIL",-2.02804930555556,-0.669660416666667
"2014-03-16","7:00p","Sacramento Kings",102,"Minnesota Timberwolves",104,2014,"201403160MIN",0.517314583333333,-1.22935763888889
"2014-03-16","6:00p","Boston Celtics",120,"New Orleans Pelicans",121,2014,"201403160NOP",-1.33911949685535,-1.04041886792453
"2014-03-16","7:00p","Dallas Mavericks",109,"Oklahoma City Thunder",86,2014,"201403160OKC",1.20099861111111,1.16140694444444
"2014-03-16","9:00p","Golden State Warriors",113,"Portland Trail Blazers",112,2014,"201403160POR",-0.161380555555555,2.34104513888889
"2014-03-16","7:00p","Utah Jazz",104,"San Antonio Spurs",122,2014,"201403160SAS",2.54225694444444,-1.55173055555556
"2014-03-16","1:00p","Phoenix Suns",121,"Toronto Raptors",113,2014,"201403160TOR",0.715308333333333,1.04546736111111
"2014-03-17","7:30p","Phoenix Suns",95,"Brooklyn Nets",108,2014,"201403170BRK",0.100265972222222,0.145769444444444
"2014-03-17","7:00p","Atlanta Hawks",97,"Charlotte Bobcats",83,2014,"201403170CHA",-0.533515277777778,0.408840972222222
"2014-03-17","8:00p","Oklahoma City Thunder",97,"Chicago Bulls",85,2014,"201403170CHI",0.804801388888889,1.92872847222222
"2014-03-17","8:30p","Boston Celtics",89,"Dallas Mavericks",94,2014,"201403170DAL",1.34102291666667,-1.04435
"2014-03-17","10:30p","Los Angeles Clippers",100,"Denver Nuggets",110,2014,"201403170DEN",-0.632109722222222,2.27176736111111
"2014-03-17","8:00p","Utah Jazz",86,"Houston Rockets",124,2014,"201403170HOU",0.769502777777778,-1.77289236111111
"2014-03-17","7:00p","Philadelphia 76ers",90,"Indiana Pacers",99,2014,"201403170IND",0.766309722222222,-3.16563402777778
"2014-03-18","7:30p","Toronto Raptors",113,"Atlanta Hawks",118,2014,"201403180ATL",0.207830817610063,0.731816981132076
"2014-03-18","7:00p","Miami Heat",100,"Cleveland Cavaliers",96,2014,"201403180CLE",-1.12737222222222,1.94462638888889
"2014-03-18","10:30p","Orlando Magic",89,"Golden State Warriors",103,2014,"201403180GSW",0.365390277777778,-2.02022430555556
"2014-03-18","10:00p","Milwaukee Bucks",115,"Portland Trail Blazers",120,2014,"201403180POR",-0.439285534591195,-1.5845679245283
"2014-03-18","10:00p","Washington Wizards",111,"Sacramento Kings",117,2014,"201403180SAC",-0.97004213836478,0.381906289308176
"2014-03-19","7:30p","Miami Heat",96,"Boston Celtics",101,2014,"201403190BOS",-0.758695138888889,-0.190565277777778
"2014-03-19","7:30p","Charlotte Bobcats",99,"Brooklyn Nets",104,2014,"201403190BRK",0.374614583333333,-0.692814583333333
"2014-03-19","8:30p","Minnesota Timberwolves",123,"Dallas Mavericks",122,2014,"201403190DAL",1.65201823899371,0.996041509433962
"2014-03-19","9:00p","Detroit Pistons",109,"Denver Nuggets",118,2014,"201403190DEN",-1.89229027777778,-1.28352013888889
"2014-03-19","10:30p","San Antonio Spurs",125,"Los Angeles Lakers",109,2014,"201403190LAL",-1.55176527777778,2.75544166666667
"2014-03-19","8:00p","Utah Jazz",86,"Memphis Grizzlies",96,2014,"201403190MEM",1.3701875,-1.61082986111111
"2014-03-19","8:00p","Toronto Raptors",107,"New Orleans Pelicans",100,2014,"201403190NOP",-1.61312916666667,0.602123611111111
"2014-03-19","8:00p","Indiana Pacers",86,"New York Knicks",92,2014,"201403190NYK",0.997625,1.09888472222222
