"","season","game_date","game_time_start","team_name","team_points","opponent_name","opponent_points","result","location"
"24893",2018,2017-12-20,"7:00p","Charlotte Hornets",111,"Toronto Raptors",129,"loss","home"
"24894",2018,2017-12-20,"8:30p","Dallas Mavericks",110,"Detroit Pistons",93,"win","home"
"24895",2018,2017-12-20,"9:00p","Denver Nuggets",104,"Minnesota Timberwolves",112,"loss","home"
"24896",2018,2017-12-20,"10:30p","Golden State Warriors",97,"Memphis Grizzlies",84,"win","home"
"24897",2018,2017-12-20,"8:00p","Houston Rockets",116,"Los Angeles Lakers",122,"loss","home"
"24898",2018,2017-12-20,"10:30p","Los Angeles Clippers",108,"Phoenix Suns",95,"win","home"
"24899",2018,2017-12-20,"8:00p","Oklahoma City Thunder",107,"Utah Jazz",79,"win","home"
"24900",2018,2017-12-20,"10:00p","Portland Trail Blazers",91,"San Antonio Spurs",93,"loss","home"
"24901",2018,2017-12-21,"7:00p","Cleveland Cavaliers",115,"Chicago Bulls",112,"win","home"
"24902",2018,2017-12-21,"8:00p","New York Knicks",102,"Boston Celtics",93,"win","home"
"24903",2018,2017-12-21,"7:00p","Philadelphia 76ers",109,"Toronto Raptors",114,"loss","home"
"24904",2018,2017-12-21,"9:00p","Phoenix Suns",97,"Memphis Grizzlies",95,"win","home"
"24905",2018,2017-12-21,"10:30p","Utah Jazz",100,"San Antonio Spurs",89,"win","home"
"24906",2018,2017-12-22,"7:30p","Brooklyn Nets",119,"Washington Wizards",84,"win","home"
"24907",2018,2017-12-22,"7:00p","Detroit Pistons",104,"New York Knicks",101,"win","home"
"24908",2018,2017-12-22,"10:30p","Golden State Warriors",113,"Los Angeles Lakers",106,"win","home"
"24909",2018,2017-12-22,"8:00p","Houston Rockets",118,"Los Angeles Clippers",128,"loss","home"
"24910",2018,2017-12-22,"8:00p","Miami Heat",113,"Dallas Mavericks",101,"win","home"
"24911",2018,2017-12-22,"8:00p","Milwaukee Bucks",109,"Charlotte Hornets",104,"win","home"
"24912",2018,2017-12-22,"8:00p","Oklahoma City Thunder",120,"Atlanta Hawks",117,"win","home"
"24913",2018,2017-12-22,"7:00p","Orlando Magic",97,"New Orleans Pelicans",111,"loss","home"
"24914",2018,2017-12-22,"10:00p","Portland Trail Blazers",85,"Denver Nuggets",102,"loss","home"
"24915",2018,2017-12-23,"7:30p","Atlanta Hawks",112,"Dallas Mavericks",107,"win","home"
"24916",2018,2017-12-23,"7:30p","Boston Celtics",117,"Chicago Bulls",92,"win","home"
"24917",2018,2017-12-23,"7:00p","Charlotte Hornets",111,"Milwaukee Bucks",106,"win","home"
"24918",2018,2017-12-23,"8:30p","Golden State Warriors",81,"Denver Nuggets",96,"loss","home"
"24919",2018,2017-12-23,"7:00p","Indiana Pacers",123,"Brooklyn Nets",119,"win","home"
"24920",2018,2017-12-23,"9:30p","Los Angeles Lakers",92,"Portland Trail Blazers",95,"loss","home"
"24921",2018,2017-12-23,"8:00p","Memphis Grizzlies",115,"Los Angeles Clippers",112,"win","home"
"24922",2018,2017-12-23,"8:00p","Miami Heat",94,"New Orleans Pelicans",109,"loss","home"
"24923",2018,2017-12-23,"9:00p","Phoenix Suns",106,"Minnesota Timberwolves",115,"loss","home"
"24924",2018,2017-12-23,"10:00p","Sacramento Kings",99,"San Antonio Spurs",108,"loss","home"
"24925",2018,2017-12-23,"5:00p","Toronto Raptors",102,"Philadelphia 76ers",86,"win","home"
"24926",2018,2017-12-23,"8:00p","Utah Jazz",89,"Oklahoma City Thunder",103,"loss","home"
"24927",2018,2017-12-23,"7:00p","Washington Wizards",130,"Orlando Magic",103,"win","home"
"24928",2018,2017-12-25,"5:30p","Boston Celtics",103,"Washington Wizards",111,"loss","home"
"24929",2018,2017-12-25,"3:00p","Golden State Warriors",99,"Cleveland Cavaliers",92,"win","home"
"24930",2018,2017-12-25,"10:30p","Los Angeles Lakers",104,"Minnesota Timberwolves",121,"loss","home"
"24931",2018,2017-12-25,"12:00p","New York Knicks",98,"Philadelphia 76ers",105,"loss","home"
"24932",2018,2017-12-25,"8:00p","Oklahoma City Thunder",112,"Houston Rockets",107,"win","home"
"24933",2018,2017-12-26,"7:00p","Dallas Mavericks",98,"Toronto Raptors",93,"win","home"
"24934",2018,2017-12-26,"9:00p","Denver Nuggets",107,"Utah Jazz",83,"win","home"
"24935",2018,2017-12-26,"7:00p","Detroit Pistons",107,"Indiana Pacers",83,"win","home"
"24936",2018,2017-12-26,"10:30p","Los Angeles Clippers",122,"Sacramento Kings",95,"win","home"
"24937",2018,2017-12-26,"7:30p","Miami Heat",107,"Orlando Magic",89,"win","home"
"24938",2018,2017-12-26,"8:00p","Milwaukee Bucks",106,"Chicago Bulls",115,"loss","home"
"24939",2018,2017-12-26,"9:00p","Phoenix Suns",99,"Memphis Grizzlies",97,"win","home"
"24940",2018,2017-12-26,"8:30p","San Antonio Spurs",109,"Brooklyn Nets",97,"win","home"
"24941",2018,2017-12-27,"7:30p","Atlanta Hawks",113,"Washington Wizards",99,"win","home"
"24942",2018,2017-12-27,"8:00p","Chicago Bulls",92,"New York Knicks",87,"win","home"
"24943",2018,2017-12-27,"7:00p","Charlotte Hornets",91,"Boston Celtics",102,"loss","home"
"24944",2018,2017-12-27,"10:30p","Golden State Warriors",126,"Utah Jazz",101,"win","home"
"24945",2018,2017-12-27,"7:00p","Indiana Pacers",94,"Dallas Mavericks",98,"loss","home"
"24946",2018,2017-12-27,"10:30p","Los Angeles Lakers",99,"Memphis Grizzlies",109,"loss","home"
"24947",2018,2017-12-27,"8:00p","Minnesota Timberwolves",128,"Denver Nuggets",125,"win","home"
"24948",2018,2017-12-27,"8:00p","New Orleans Pelicans",128,"Brooklyn Nets",113,"win","home"
"24949",2018,2017-12-27,"8:00p","Oklahoma City Thunder",124,"Toronto Raptors",107,"win","home"
"24950",2018,2017-12-27,"10:00p","Sacramento Kings",109,"Cleveland Cavaliers",95,"win","home"
"24951",2018,2017-12-28,"8:00p","Boston Celtics",99,"Houston Rockets",98,"win","home"
"24952",2018,2017-12-28,"8:00p","Milwaukee Bucks",102,"Minnesota Timberwolves",96,"win","home"
"24953",2018,2017-12-28,"7:00p","Orlando Magic",102,"Detroit Pistons",89,"win","home"
"24954",2018,2017-12-28,"10:30p","Portland Trail Blazers",114,"Philadelphia 76ers",110,"win","home"
"24955",2018,2017-12-28,"8:30p","San Antonio Spurs",119,"New York Knicks",107,"win","home"
"24956",2018,2017-12-29,"8:00p","Chicago Bulls",119,"Indiana Pacers",107,"win","home"
"24957",2018,2017-12-29,"10:30p","Golden State Warriors",100,"Charlotte Hornets",111,"loss","home"
"24958",2018,2017-12-29,"10:30p","Los Angeles Lakers",106,"Los Angeles Clippers",121,"loss","home"
"24959",2018,2017-12-29,"8:00p","Miami Heat",87,"Brooklyn Nets",111,"loss","home"
"24960",2018,2017-12-29,"8:00p","New Orleans Pelicans",120,"Dallas Mavericks",128,"loss","home"
"24961",2018,2017-12-29,"8:00p","Oklahoma City Thunder",95,"Milwaukee Bucks",97,"loss","home"
"24962",2018,2017-12-29,"10:00p","Sacramento Kings",101,"Phoenix Suns",111,"loss","home"
"24963",2018,2017-12-29,"7:30p","Toronto Raptors",111,"Atlanta Hawks",98,"win","home"
"24964",2018,2017-12-29,"7:00p","Washington Wizards",121,"Houston Rockets",103,"win","home"
"24965",2018,2017-12-30,"7:30p","Atlanta Hawks",104,"Portland Trail Blazers",89,"win","home"
"24966",2018,2017-12-30,"9:00p","Denver Nuggets",102,"Philadelphia 76ers",107,"loss","home"
"24967",2018,2017-12-30,"7:00p","Detroit Pistons",93,"San Antonio Spurs",79,"win","home"
"24968",2018,2017-12-30,"8:30p","Golden State Warriors",141,"Memphis Grizzlies",128,"win","home"
"24969",2018,2017-12-30,"7:00p","New Orleans Pelicans",103,"New York Knicks",105,"loss","home"
"24970",2018,2017-12-30,"7:00p","Orlando Magic",111,"Miami Heat",117,"loss","home"
"24971",2018,2017-12-30,"8:00p","Utah Jazz",104,"Cleveland Cavaliers",101,"win","home"
"24972",2018,2017-12-31,"5:30p","Boston Celtics",108,"Brooklyn Nets",105,"win","home"
"24973",2018,2017-12-31,"7:00p","Houston Rockets",148,"Los Angeles Lakers",142,"win","home"
"24974",2018,2017-12-31,"5:00p","Indiana Pacers",90,"Minnesota Timberwolves",107,"loss","home"
"24975",2018,2017-12-31,"7:00p","Los Angeles Clippers",106,"Charlotte Hornets",98,"win","home"
"24976",2018,2017-12-31,"7:00p","Oklahoma City Thunder",113,"Dallas Mavericks",116,"loss","home"
"24977",2018,2017-12-31,"8:00p","Phoenix Suns",110,"Philadelphia 76ers",123,"loss","home"
"24978",2018,2017-12-31,"7:00p","Sacramento Kings",96,"Memphis Grizzlies",114,"loss","home"
"24979",2018,2017-12-31,"3:30p","Washington Wizards",114,"Chicago Bulls",110,"win","home"
"24980",2018,2017-12-01,"8:00p","Sacramento Kings",107,"Chicago Bulls",106,"win","away"
"24981",2018,2017-12-01,"8:00p","San Antonio Spurs",95,"Memphis Grizzlies",79,"win","away"
"24982",2018,2017-12-01,"8:00p","Charlotte Hornets",100,"Miami Heat",105,"loss","away"
"24983",2018,2017-12-01,"8:00p","Minnesota Timberwolves",107,"Oklahoma City Thunder",111,"loss","away"
"24984",2018,2017-12-01,"7:00p","Golden State Warriors",133,"Orlando Magic",112,"win","away"
"24985",2018,2017-12-01,"7:30p","Indiana Pacers",115,"Toronto Raptors",120,"loss","away"
"24986",2018,2017-12-01,"9:00p","New Orleans Pelicans",108,"Utah Jazz",114,"loss","away"
"24987",2018,2017-12-01,"7:00p","Detroit Pistons",91,"Washington Wizards",109,"loss","away"
"24988",2018,2017-12-02,"1:00p","Phoenix Suns",111,"Boston Celtics",116,"loss","away"
"24989",2018,2017-12-02,"3:00p","Atlanta Hawks",114,"Brooklyn Nets",102,"win","away"
"24990",2018,2017-12-02,"7:30p","Memphis Grizzlies",111,"Cleveland Cavaliers",116,"loss","away"
"24991",2018,2017-12-02,"2:00p","Los Angeles Clippers",82,"Dallas Mavericks",108,"loss","away"
"24992",2018,2017-12-02,"9:00p","Los Angeles Lakers",100,"Denver Nuggets",115,"loss","away"
"24993",2018,2017-12-02,"8:30p","Sacramento Kings",104,"Milwaukee Bucks",109,"loss","away"
"24994",2018,2017-12-02,"7:30p","Detroit Pistons",103,"Philadelphia 76ers",108,"loss","away"
"24995",2018,2017-12-02,"10:00p","New Orleans Pelicans",123,"Portland Trail Blazers",116,"win","away"
"24996",2018,2017-12-03,"9:30p","Houston Rockets",118,"Los Angeles Lakers",95,"win","away"
"24997",2018,2017-12-03,"7:00p","Golden State Warriors",123,"Miami Heat",95,"win","away"
"24998",2018,2017-12-03,"7:00p","Los Angeles Clippers",106,"Minnesota Timberwolves",112,"loss","away"
"24999",2018,2017-12-03,"3:30p","Orlando Magic",105,"New York Knicks",100,"win","away"
"25000",2018,2017-12-03,"7:00p","San Antonio Spurs",87,"Oklahoma City Thunder",90,"loss","away"
"25001",2018,2017-12-04,"7:30p","Brooklyn Nets",110,"Atlanta Hawks",90,"win","away"
"25002",2018,2017-12-04,"7:30p","Milwaukee Bucks",100,"Boston Celtics",111,"loss","away"
"25003",2018,2017-12-04,"8:00p","Cleveland Cavaliers",113,"Chicago Bulls",91,"win","away"
"25004",2018,2017-12-04,"7:00p","Orlando Magic",94,"Charlotte Hornets",104,"loss","away"
"25005",2018,2017-12-04,"8:30p","Denver Nuggets",105,"Dallas Mavericks",122,"loss","away"
"25006",2018,2017-12-04,"7:00p","New York Knicks",97,"Indiana Pacers",115,"loss","away"
"25007",2018,2017-12-04,"8:00p","Minnesota Timberwolves",92,"Memphis Grizzlies",95,"loss","away"
"25008",2018,2017-12-04,"8:00p","Golden State Warriors",125,"New Orleans Pelicans",115,"win","away"
"25009",2018,2017-12-04,"7:00p","Phoenix Suns",115,"Philadelphia 76ers",101,"win","away"
"25010",2018,2017-12-04,"8:30p","Detroit Pistons",93,"San Antonio Spurs",96,"loss","away"
"25011",2018,2017-12-04,"9:00p","Washington Wizards",69,"Utah Jazz",116,"loss","away"
"25012",2018,2017-12-05,"8:00p","Utah Jazz",94,"Oklahoma City Thunder",100,"loss","away"
"25013",2018,2017-12-05,"10:00p","Washington Wizards",106,"Portland Trail Blazers",92,"win","away"
"25014",2018,2017-12-05,"7:30p","Phoenix Suns",113,"Toronto Raptors",126,"loss","away"
"25015",2018,2017-12-06,"7:30p","Dallas Mavericks",90,"Boston Celtics",97,"loss","away"
"25016",2018,2017-12-06,"8:00p","Golden State Warriors",101,"Charlotte Hornets",87,"win","away"
"25017",2018,2017-12-06,"7:00p","Sacramento Kings",95,"Cleveland Cavaliers",101,"loss","away"
"25018",2018,2017-12-06,"7:00p","Chicago Bulls",96,"Indiana Pacers",98,"loss","away"
"25019",2018,2017-12-06,"10:30p","Minnesota Timberwolves",113,"Los Angeles Clippers",107,"win","away"
"25020",2018,2017-12-06,"8:00p","Detroit Pistons",100,"Milwaukee Bucks",104,"loss","away"
"25021",2018,2017-12-06,"8:00p","Denver Nuggets",114,"New Orleans Pelicans",123,"loss","away"
"25022",2018,2017-12-06,"7:30p","Memphis Grizzlies",88,"New York Knicks",99,"loss","away"
"25023",2018,2017-12-06,"7:00p","Atlanta Hawks",106,"Orlando Magic",110,"loss","away"
"25024",2018,2017-12-06,"8:30p","Miami Heat",105,"San Antonio Spurs",117,"loss","away"
"25025",2018,2017-12-07,"10:00p","Oklahoma City Thunder",95,"Brooklyn Nets",100,"loss","away"
"25026",2018,2017-12-07,"8:00p","Los Angeles Lakers",107,"Philadelphia 76ers",104,"win","away"
"25027",2018,2017-12-07,"9:00p","Washington Wizards",109,"Phoenix Suns",99,"win","away"
"25028",2018,2017-12-07,"10:30p","Houston Rockets",112,"Utah Jazz",101,"win","away"
"25029",2018,2017-12-08,"7:00p","Chicago Bulls",119,"Charlotte Hornets",111,"win","away"
"25030",2018,2017-12-08,"7:00p","Golden State Warriors",102,"Detroit Pistons",98,"win","away"
"25031",2018,2017-12-08,"7:00p","Cleveland Cavaliers",102,"Indiana Pacers",106,"loss","away"
"25032",2018,2017-12-08,"8:00p","Toronto Raptors",116,"Memphis Grizzlies",107,"win","away"
"25033",2018,2017-12-08,"8:00p","Dallas Mavericks",102,"Milwaukee Bucks",109,"loss","away"
"25034",2018,2017-12-08,"8:00p","Sacramento Kings",116,"New Orleans Pelicans",109,"win","away"
"25035",2018,2017-12-08,"7:00p","Denver Nuggets",103,"Orlando Magic",89,"win","away"
"25036",2018,2017-12-08,"9:30p","Boston Celtics",102,"San Antonio Spurs",105,"loss","away"
"25037",2018,2017-12-09,"7:30p","Orlando Magic",110,"Atlanta Hawks",117,"loss","away"
"25038",2018,2017-12-09,"6:00p","Miami Heat",101,"Brooklyn Nets",89,"win","away"
"25039",2018,2017-12-09,"8:00p","New York Knicks",102,"Chicago Bulls",104,"loss","away"
"25040",2018,2017-12-09,"7:00p","Los Angeles Lakers",110,"Charlotte Hornets",99,"win","away"
"25041",2018,2017-12-09,"8:00p","Philadelphia 76ers",98,"Cleveland Cavaliers",105,"loss","away"
"25042",2018,2017-12-09,"3:30p","Washington Wizards",112,"Los Angeles Clippers",113,"loss","away"
"25043",2018,2017-12-09,"9:00p","Oklahoma City Thunder",102,"Memphis Grizzlies",101,"win","away"
"25044",2018,2017-12-09,"8:30p","Utah Jazz",100,"Milwaukee Bucks",117,"loss","away"
"25045",2018,2017-12-09,"9:00p","San Antonio Spurs",104,"Phoenix Suns",101,"win","away"
"25046",2018,2017-12-09,"10:00p","Houston Rockets",124,"Portland Trail Blazers",117,"win","away"
"25047",2018,2017-12-10,"4:00p","Boston Celtics",91,"Detroit Pistons",81,"win","away"
"25048",2018,2017-12-10,"5:00p","Denver Nuggets",116,"Indiana Pacers",126,"loss","away"
"25049",2018,2017-12-10,"7:00p","Dallas Mavericks",92,"Minnesota Timberwolves",97,"loss","away"
"25050",2018,2017-12-10,"7:00p","Philadelphia 76ers",124,"New Orleans Pelicans",131,"loss","away"
"25051",2018,2017-12-10,"7:30p","Atlanta Hawks",107,"New York Knicks",111,"loss","away"
"25052",2018,2017-12-10,"3:30p","Toronto Raptors",102,"Sacramento Kings",87,"win","away"
"25053",2018,2017-12-11,"8:00p","Boston Celtics",85,"Chicago Bulls",108,"loss","away"
"25054",2018,2017-12-11,"10:30p","Portland Trail Blazers",104,"Golden State Warriors",111,"loss","away"
"25055",2018,2017-12-11,"8:00p","New Orleans Pelicans",123,"Houston Rockets",130,"loss","away"
"25056",2018,2017-12-11,"10:30p","Toronto Raptors",91,"Los Angeles Clippers",96,"loss","away"
"25057",2018,2017-12-11,"8:00p","Miami Heat",107,"Memphis Grizzlies",82,"win","away"
"25058",2018,2017-12-11,"8:00p","Charlotte Hornets",116,"Oklahoma City Thunder",103,"win","away"
"25059",2018,2017-12-12,"7:30p","Washington Wizards",98,"Brooklyn Nets",103,"loss","away"
"25060",2018,2017-12-12,"7:00p","Atlanta Hawks",114,"Cleveland Cavaliers",123,"loss","away"
"25061",2018,2017-12-12,"8:30p","San Antonio Spurs",89,"Dallas Mavericks",95,"loss","away"
"25062",2018,2017-12-12,"7:00p","Denver Nuggets",103,"Detroit Pistons",84,"win","away"
"25063",2018,2017-12-12,"9:30p","Philadelphia 76ers",118,"Minnesota Timberwolves",112,"win","away"
"25064",2018,2017-12-12,"7:00p","Los Angeles Lakers",109,"New York Knicks",113,"loss","away"
"25065",2018,2017-12-12,"10:00p","Phoenix Suns",92,"Sacramento Kings",99,"loss","away"
"25066",2018,2017-12-13,"7:30p","Denver Nuggets",118,"Boston Celtics",124,"loss","away"
"25067",2018,2017-12-13,"8:00p","Utah Jazz",100,"Chicago Bulls",103,"loss","away"
"25068",2018,2017-12-13,"9:30p","Charlotte Hornets",96,"Houston Rockets",108,"loss","away"
"25069",2018,2017-12-13,"7:00p","Oklahoma City Thunder",100,"Indiana Pacers",95,"win","away"
"25070",2018,2017-12-13,"7:30p","Portland Trail Blazers",102,"Miami Heat",95,"win","away"
"25071",2018,2017-12-13,"8:00p","Milwaukee Bucks",108,"New Orleans Pelicans",115,"loss","away"
"25072",2018,2017-12-13,"7:00p","Los Angeles Clippers",106,"Orlando Magic",95,"win","away"
"25073",2018,2017-12-13,"9:00p","Toronto Raptors",115,"Phoenix Suns",109,"win","away"
"25074",2018,2017-12-13,"7:00p","Memphis Grizzlies",87,"Washington Wizards",93,"loss","away"
"25075",2018,2017-12-14,"7:30p","Detroit Pistons",105,"Atlanta Hawks",91,"win","away"
"25076",2018,2017-12-14,"7:30p","New York Knicks",111,"Brooklyn Nets",104,"win","away"
"25077",2018,2017-12-14,"8:00p","Los Angeles Lakers",112,"Cleveland Cavaliers",121,"loss","away"
"25078",2018,2017-12-14,"10:30p","Dallas Mavericks",97,"Golden State Warriors",112,"loss","away"
"25079",2018,2017-12-14,"8:00p","Sacramento Kings",96,"Minnesota Timberwolves",119,"loss","away"
"25080",2018,2017-12-15,"7:30p","Utah Jazz",107,"Boston Celtics",95,"win","away"
"25081",2018,2017-12-15,"7:00p","Miami Heat",104,"Charlotte Hornets",98,"win","away"
"25082",2018,2017-12-15,"9:00p","New Orleans Pelicans",111,"Denver Nuggets",117,"loss","away"
"25083",2018,2017-12-15,"9:30p","San Antonio Spurs",109,"Houston Rockets",124,"loss","away"
"25084",2018,2017-12-15,"7:00p","Detroit Pistons",104,"Indiana Pacers",98,"win","away"
"25085",2018,2017-12-15,"8:00p","Atlanta Hawks",94,"Memphis Grizzlies",96,"loss","away"
"25086",2018,2017-12-15,"8:00p","Chicago Bulls",115,"Milwaukee Bucks",109,"win","away"
"25087",2018,2017-12-15,"7:00p","Portland Trail Blazers",95,"Orlando Magic",88,"win","away"
"25088",2018,2017-12-15,"7:00p","Oklahoma City Thunder",119,"Philadelphia 76ers",117,"win","away"
"25089",2018,2017-12-15,"7:30p","Brooklyn Nets",87,"Toronto Raptors",120,"loss","away"
"25090",2018,2017-12-15,"7:00p","Los Angeles Clippers",91,"Washington Wizards",100,"loss","away"
"25091",2018,2017-12-16,"7:00p","Portland Trail Blazers",93,"Charlotte Hornets",91,"win","away"
"25092",2018,2017-12-16,"7:30p","Utah Jazz",100,"Cleveland Cavaliers",109,"loss","away"
"25093",2018,2017-12-16,"8:00p","Milwaukee Bucks",111,"Houston Rockets",115,"loss","away"
"25094",2018,2017-12-16,"9:00p","Boston Celtics",102,"Memphis Grizzlies",93,"win","away"
"25095",2018,2017-12-16,"8:00p","Los Angeles Clippers",85,"Miami Heat",90,"loss","away"
"25096",2018,2017-12-16,"8:00p","Phoenix Suns",108,"Minnesota Timberwolves",106,"win","away"
"25097",2018,2017-12-16,"7:30p","Oklahoma City Thunder",96,"New York Knicks",111,"loss","away"
"25098",2018,2017-12-16,"8:30p","Dallas Mavericks",96,"San Antonio Spurs",98,"loss","away"
"25099",2018,2017-12-17,"6:00p","Indiana Pacers",109,"Brooklyn Nets",97,"win","away"
"25100",2018,2017-12-17,"4:00p","Orlando Magic",110,"Detroit Pistons",114,"loss","away"
"25101",2018,2017-12-17,"3:30p","Sacramento Kings",93,"Toronto Raptors",108,"loss","away"
"25102",2018,2017-12-17,"6:00p","Cleveland Cavaliers",106,"Washington Wizards",99,"win","away"
"25103",2018,2017-12-18,"7:30p","Miami Heat",104,"Atlanta Hawks",110,"loss","away"
"25104",2018,2017-12-18,"8:00p","Philadelphia 76ers",115,"Chicago Bulls",117,"loss","away"
"25105",2018,2017-12-18,"7:00p","New York Knicks",91,"Charlotte Hornets",109,"loss","away"
"25106",2018,2017-12-18,"8:30p","Phoenix Suns",97,"Dallas Mavericks",91,"win","away"
"25107",2018,2017-12-18,"8:00p","Utah Jazz",99,"Houston Rockets",120,"loss","away"
"25108",2018,2017-12-18,"7:00p","Boston Celtics",112,"Indiana Pacers",111,"win","away"
"25109",2018,2017-12-18,"10:30p","Golden State Warriors",116,"Los Angeles Lakers",114,"win","away"
"25110",2018,2017-12-18,"8:00p","Portland Trail Blazers",107,"Minnesota Timberwolves",108,"loss","away"
"25111",2018,2017-12-18,"8:00p","Denver Nuggets",94,"Oklahoma City Thunder",95,"loss","away"
"25112",2018,2017-12-18,"8:30p","Los Angeles Clippers",91,"San Antonio Spurs",109,"loss","away"
